employee_id,training_date,program,training_type,outcome,duration_days,cost,start_date,exit_date,termination_type,employee_status,department,is_effective,effective_spend,wasted_spend,has_left,spend_to_leaver,date_validity,is_valid_record,tenure_at_training_years,cost_per_day,training_month
3147,2022-12-20,Project Management,External,Completed,4,820.65,2023-07-17,2023-07-28,Involuntary,Active,Production,True,820.65,0.0,True,820.65,before_hire,False,-0.57,205.16,2022-12
3148,2023-04-10,Communication Skills,External,Completed,2,727.06,2020-05-28,2021-12-14,Voluntary,Active,Production,True,727.06,0.0,True,727.06,after_exit,False,2.87,363.53,2023-04
3149,2023-07-07,Customer Service,Internal,Failed,2,858.12,2021-03-01,2023-04-05,Voluntary,Active,Production,False,0.0,858.12,True,858.12,after_exit,False,2.35,429.06,2023-07
3150,2023-01-28,Customer Service,External,Failed,4,781.04,2022-02-12,,Unk,Active,Production,False,0.0,781.04,False,0.0,valid,True,0.96,195.26,2023-01
3151,2022-10-06,Project Management,Internal,Passed,2,978.88,2022-02-26,,Unk,Active,Production,True,978.88,0.0,False,0.0,valid,True,0.61,489.44,2022-10
3152,2023-03-24,Communication Skills,Internal,Failed,4,955.95,2022-07-05,2022-12-28,Voluntary,Active,Production,False,0.0,955.95,True,955.95,after_exit,False,0.72,238.99,2023-03
3153,2023-07-11,Communication Skills,External,Passed,5,897.64,2019-11-29,2022-03-11,Retirement,Active,Production,True,897.64,0.0,True,897.64,after_exit,False,3.61,179.53,2023-07
3154,2023-05-25,Customer Service,External,Passed,4,418.08,2019-02-22,,Unk,Active,Production,True,418.08,0.0,False,0.0,valid,True,4.25,104.52,2023-05
3155,2022-08-27,Communication Skills,External,Failed,5,336.64,2020-07-16,2022-02-15,Voluntary,Terminated for Cause,Production,False,0.0,336.64,True,336.64,after_exit,False,2.11,67.33,2022-08
3156,2023-04-02,Communication Skills,External,Failed,4,171.46,2019-07-18,2020-02-19,Voluntary,Voluntarily Terminated,Production,False,0.0,171.46,True,171.46,after_exit,False,3.71,42.86,2023-04
3157,2023-05-26,Project Management,Internal,Incomplete,3,401.9,2019-03-10,2021-11-16,Voluntary,Active,Production,False,0.0,401.9,True,401.9,after_exit,False,4.21,133.97,2023-05
3158,2022-12-19,Communication Skills,Internal,Passed,5,266.62,2023-05-30,2023-07-21,Retirement,Active,Production,True,266.62,0.0,True,266.62,before_hire,False,-0.44,53.32,2022-12
3159,2023-04-19,Technical Skills,External,Failed,2,913.36,2018-08-23,2019-06-19,Voluntary,Active,Production,False,0.0,913.36,True,913.36,after_exit,False,4.65,456.68,2023-04
3160,2023-01-11,Leadership Development,Internal,Failed,3,619.29,2019-03-06,,Unk,Active,Production,False,0.0,619.29,False,0.0,valid,True,3.85,206.43,2023-01
3161,2022-09-15,Customer Service,External,Passed,3,398.98,2023-08-01,2023-08-02,Involuntary,Voluntarily Terminated,Production,True,398.98,0.0,True,398.98,before_hire,False,-0.88,132.99,2022-09
3162,2023-07-24,Technical Skills,Internal,Failed,5,569.76,2020-02-24,2020-12-24,Resignation,Active,Production,False,0.0,569.76,True,569.76,after_exit,False,3.41,113.95,2023-07
3163,2022-10-01,Project Management,Internal,Passed,4,807.32,2019-09-26,,Unk,Active,Production,True,807.32,0.0,False,0.0,valid,True,3.01,201.83,2022-10
3164,2023-02-10,Project Management,External,Passed,3,981.17,2022-12-07,2023-06-08,Resignation,Voluntarily Terminated,Production,True,981.17,0.0,True,981.17,valid,True,0.18,327.06,2023-02
3165,2022-08-28,Leadership Development,External,Failed,4,972.9,2019-03-08,2021-02-08,Retirement,Active,Production,False,0.0,972.9,True,972.9,after_exit,False,3.47,243.22,2022-08
3166,2023-01-27,Project Management,Internal,Incomplete,4,928.71,2019-08-06,2022-07-27,Resignation,Active,Production,False,0.0,928.71,True,928.71,after_exit,False,3.48,232.18,2023-01
3167,2023-01-15,Leadership Development,External,Passed,1,975.21,2019-06-19,,Unk,Active,Production,True,975.21,0.0,False,0.0,valid,True,3.58,975.21,2023-01
3168,2023-05-10,Leadership Development,External,Failed,5,613.58,2022-02-08,2023-07-18,Voluntary,Leave of Absence,Production,False,0.0,613.58,True,613.58,valid,True,1.25,122.72,2023-05
3169,2023-02-25,Communication Skills,Internal,Completed,4,109.96,2019-06-08,2021-01-29,Resignation,Active,Production,True,109.96,0.0,True,109.96,after_exit,False,3.72,27.49,2023-02
3170,2022-08-28,Technical Skills,External,Failed,2,361.28,2022-01-28,2023-06-23,Retirement,Active,Production,False,0.0,361.28,True,361.28,valid,True,0.58,180.64,2022-08
3171,2023-06-30,Leadership Development,External,Failed,4,248.66,2020-08-26,2022-08-11,Involuntary,Active,Production,False,0.0,248.66,True,248.66,after_exit,False,2.84,62.16,2023-06
3172,2022-12-25,Customer Service,External,Failed,5,742.18,2019-04-22,,Unk,Active,Production,False,0.0,742.18,False,0.0,valid,True,3.68,148.44,2022-12
3173,2023-06-01,Communication Skills,External,Incomplete,3,573.31,2022-12-21,2023-05-30,Resignation,Active,Production,False,0.0,573.31,True,573.31,after_exit,False,0.44,191.1,2023-06
3174,2022-12-09,Communication Skills,External,Completed,4,860.91,2022-10-12,2023-07-03,Involuntary,Active,Production,True,860.91,0.0,True,860.91,valid,True,0.16,215.23,2022-12
3175,2023-05-22,Technical Skills,External,Failed,4,686.77,2023-07-23,2023-08-01,Voluntary,Active,Production,False,0.0,686.77,True,686.77,before_hire,False,-0.17,171.69,2023-05
3176,2023-01-24,Leadership Development,External,Passed,5,638.26,2018-12-13,2020-06-23,Resignation,Active,Production,True,638.26,0.0,True,638.26,after_exit,False,4.11,127.65,2023-01
3177,2023-03-25,Leadership Development,External,Incomplete,2,423.71,2019-09-30,2021-06-23,Resignation,Terminated for Cause,Production,False,0.0,423.71,True,423.71,after_exit,False,3.48,211.86,2023-03
3178,2023-05-02,Communication Skills,Internal,Incomplete,3,708.78,2020-01-24,2023-06-09,Involuntary,Voluntarily Terminated,Production,False,0.0,708.78,True,708.78,valid,True,3.27,236.26,2023-05
3179,2023-05-03,Leadership Development,Internal,Passed,2,376.96,2020-12-23,2021-03-17,Voluntary,Active,Production,True,376.96,0.0,True,376.96,after_exit,False,2.36,188.48,2023-05
3180,2023-07-03,Project Management,External,Completed,1,829.59,2019-06-07,2020-01-11,Retirement,Voluntarily Terminated,Production,True,829.59,0.0,True,829.59,after_exit,False,4.07,829.59,2023-07
3181,2023-01-13,Leadership Development,Internal,Incomplete,4,900.21,2019-12-25,2021-11-14,Voluntary,Active,Production,False,0.0,900.21,True,900.21,after_exit,False,3.05,225.05,2023-01
3182,2023-05-02,Technical Skills,Internal,Passed,2,825.61,2023-01-26,,Unk,Active,Production,True,825.61,0.0,False,0.0,valid,True,0.26,412.8,2023-05
3183,2023-07-28,Customer Service,External,Completed,1,205.22,2022-11-03,2023-08-03,Resignation,Voluntarily Terminated,Production,True,205.22,0.0,True,205.22,valid,True,0.73,205.22,2023-07
3184,2022-09-09,Technical Skills,Internal,Failed,3,441.79,2022-05-13,,Unk,Active,Production,False,0.0,441.79,False,0.0,valid,True,0.33,147.26,2022-09
3185,2022-11-28,Communication Skills,External,Passed,3,491.87,2020-09-23,2023-03-15,Voluntary,Voluntarily Terminated,Production,True,491.87,0.0,True,491.87,valid,True,2.18,163.96,2022-11
3186,2023-04-10,Technical Skills,Internal,Failed,4,927.48,2021-08-29,2022-11-08,Voluntary,Active,Production,False,0.0,927.48,True,927.48,after_exit,False,1.61,231.87,2023-04
3187,2023-07-26,Leadership Development,Internal,Completed,3,831.15,2022-12-13,2023-01-11,Resignation,Active,Production,True,831.15,0.0,True,831.15,after_exit,False,0.62,277.05,2023-07
3188,2023-05-16,Leadership Development,Internal,Incomplete,3,976.9,2022-11-06,,Unk,Active,Production,False,0.0,976.9,False,0.0,valid,True,0.52,325.63,2023-05
3189,2022-09-11,Leadership Development,Internal,Passed,5,574.76,2023-08-04,,Unk,Active,Production,True,574.76,0.0,False,0.0,before_hire,False,-0.9,114.95,2022-09
3190,2023-07-13,Leadership Development,External,Passed,3,911.6,2020-11-15,,Unk,Active,Production,True,911.6,0.0,False,0.0,valid,True,2.66,303.87,2023-07
3191,2023-02-05,Project Management,External,Incomplete,3,476.39,2022-07-06,2022-08-12,Retirement,Active,Production,False,0.0,476.39,True,476.39,after_exit,False,0.59,158.8,2023-02
3192,2022-08-28,Technical Skills,Internal,Incomplete,1,752.12,2019-04-21,2022-01-12,Resignation,Active,Production,False,0.0,752.12,True,752.12,after_exit,False,3.35,752.12,2022-08
3193,2023-04-16,Project Management,External,Completed,3,240.94,2021-08-28,,Unk,Active,Production,True,240.94,0.0,False,0.0,valid,True,1.63,80.31,2023-04
3194,2023-01-23,Leadership Development,Internal,Passed,5,143.28,2021-03-25,,Unk,Active,Production,True,143.28,0.0,False,0.0,valid,True,1.83,28.66,2023-01
3195,2023-06-28,Customer Service,External,Failed,1,556.09,2020-07-16,2020-10-15,Resignation,Active,Production,False,0.0,556.09,True,556.09,after_exit,False,2.95,556.09,2023-06
3196,2023-06-06,Customer Service,Internal,Passed,5,518.62,2018-11-28,2021-08-14,Involuntary,Active,Production,True,518.62,0.0,True,518.62,after_exit,False,4.52,103.72,2023-06
3197,2022-11-10,Customer Service,Internal,Failed,4,694.79,2019-06-27,,Unk,Active,Production,False,0.0,694.79,False,0.0,valid,True,3.37,173.7,2022-11
3198,2023-06-01,Communication Skills,Internal,Completed,2,445.34,2023-01-04,,Unk,Active,Production,True,445.34,0.0,False,0.0,valid,True,0.41,222.67,2023-06
3199,2022-09-23,Technical Skills,Internal,Incomplete,5,609.18,2018-11-22,,Unk,Active,Production,False,0.0,609.18,False,0.0,valid,True,3.84,121.84,2022-09
3200,2023-03-18,Communication Skills,Internal,Completed,1,473.02,2021-01-08,,Unk,Active,Production,True,473.02,0.0,False,0.0,valid,True,2.19,473.02,2023-03
3201,2023-06-05,Leadership Development,Internal,Failed,2,758.46,2022-11-18,,Unk,Active,Production,False,0.0,758.46,False,0.0,valid,True,0.54,379.23,2023-06
3202,2022-08-30,Customer Service,Internal,Passed,3,194.06,2020-06-21,2023-06-23,Involuntary,Voluntarily Terminated,Production,True,194.06,0.0,True,194.06,valid,True,2.19,64.69,2022-08
3203,2022-09-01,Project Management,External,Passed,2,317.06,2021-01-19,2022-09-11,Voluntary,Voluntarily Terminated,Production,True,317.06,0.0,True,317.06,valid,True,1.62,158.53,2022-09
3204,2022-08-09,Communication Skills,Internal,Passed,1,291.9,2023-06-04,,Unk,Active,Production,True,291.9,0.0,False,0.0,before_hire,False,-0.82,291.9,2022-08
3205,2023-06-04,Customer Service,External,Incomplete,3,407.29,2020-08-13,2021-09-17,Voluntary,Leave of Absence,Production,False,0.0,407.29,True,407.29,after_exit,False,2.81,135.76,2023-06
3206,2023-04-01,Leadership Development,Internal,Passed,2,143.32,2019-09-06,,Unk,Active,Production,True,143.32,0.0,False,0.0,valid,True,3.57,71.66,2023-04
3207,2023-02-17,Technical Skills,External,Passed,3,724.51,2022-03-27,,Unk,Active,Production,True,724.51,0.0,False,0.0,valid,True,0.9,241.5,2023-02
3208,2023-04-03,Leadership Development,Internal,Passed,2,955.32,2020-12-25,2023-03-08,Resignation,Voluntarily Terminated,Production,True,955.32,0.0,True,955.32,after_exit,False,2.27,477.66,2023-04
3209,2023-03-06,Project Management,Internal,Incomplete,5,259.71,2021-04-24,,Unk,Active,Production,False,0.0,259.71,False,0.0,valid,True,1.86,51.94,2023-03
3210,2022-12-31,Project Management,External,Failed,2,128.89,2020-05-12,,Unk,Active,Production,False,0.0,128.89,False,0.0,valid,True,2.64,64.44,2022-12
3211,2022-10-13,Customer Service,External,Incomplete,4,513.76,2023-05-23,,Unk,Active,Production,False,0.0,513.76,False,0.0,before_hire,False,-0.61,128.44,2022-10
3212,2023-01-20,Customer Service,External,Failed,2,944.89,2020-12-27,2022-05-22,Resignation,Voluntarily Terminated,Production,False,0.0,944.89,True,944.89,after_exit,False,2.06,472.44,2023-01
3213,2023-04-09,Communication Skills,External,Passed,2,494.29,2018-11-17,2019-12-27,Involuntary,Active,Production,True,494.29,0.0,True,494.29,after_exit,False,4.39,247.14,2023-04
3214,2023-01-25,Project Management,Internal,Incomplete,4,521.05,2019-07-16,,Unk,Active,Production,False,0.0,521.05,False,0.0,valid,True,3.53,130.26,2023-01
3215,2023-07-06,Communication Skills,External,Failed,3,183.77,2020-01-25,,Unk,Active,Production,False,0.0,183.77,False,0.0,valid,True,3.44,61.26,2023-07
3216,2023-03-17,Leadership Development,External,Passed,5,143.08,2021-08-16,,Unk,Active,Production,True,143.08,0.0,False,0.0,valid,True,1.58,28.62,2023-03
3217,2023-06-09,Customer Service,External,Passed,3,723.2,2019-01-20,2019-10-01,Resignation,Voluntarily Terminated,Production,True,723.2,0.0,True,723.2,after_exit,False,4.38,241.07,2023-06
3218,2023-01-21,Leadership Development,External,Incomplete,2,526.6,2018-09-04,,Unk,Active,Production,False,0.0,526.6,False,0.0,valid,True,4.38,263.3,2023-01
3219,2023-03-28,Communication Skills,External,Passed,2,771.06,2019-09-20,,Unk,Active,Production,True,771.06,0.0,False,0.0,valid,True,3.52,385.53,2023-03
3220,2022-11-11,Technical Skills,Internal,Failed,4,839.86,2023-07-24,,Unk,Active,Production,False,0.0,839.86,False,0.0,before_hire,False,-0.7,209.96,2022-11
3221,2023-05-11,Communication Skills,Internal,Failed,4,628.77,2023-07-05,,Unk,Active,Production,False,0.0,628.77,False,0.0,before_hire,False,-0.15,157.19,2023-05
3222,2022-09-25,Communication Skills,Internal,Completed,3,433.67,2021-01-11,,Unk,Active,Production,True,433.67,0.0,False,0.0,valid,True,1.7,144.56,2022-09
3223,2023-03-14,Communication Skills,Internal,Incomplete,4,158.97,2022-11-06,,Unk,Active,Production,False,0.0,158.97,False,0.0,valid,True,0.35,39.74,2023-03
3224,2022-09-14,Project Management,External,Completed,2,107.77,2023-04-03,,Unk,Active,Production,True,107.77,0.0,False,0.0,before_hire,False,-0.55,53.88,2022-09
3225,2023-07-26,Communication Skills,Internal,Completed,1,374.1,2021-06-07,2023-06-23,Retirement,Active,Production,True,374.1,0.0,True,374.1,after_exit,False,2.13,374.1,2023-07
3226,2023-03-01,Leadership Development,External,Incomplete,2,471.42,2019-01-20,,Unk,Active,Production,False,0.0,471.42,False,0.0,valid,True,4.11,235.71,2023-03
3227,2023-01-05,Technical Skills,External,Incomplete,2,431.12,2021-11-20,2022-06-06,Involuntary,Leave of Absence,Production,False,0.0,431.12,True,431.12,after_exit,False,1.13,215.56,2023-01
3228,2022-08-09,Customer Service,External,Passed,3,272.77,2019-05-27,2022-08-18,Involuntary,Voluntarily Terminated,Production,True,272.77,0.0,True,272.77,valid,True,3.2,90.92,2022-08
3229,2022-12-30,Technical Skills,Internal,Incomplete,3,757.48,2022-12-18,,Unk,Active,Production,False,0.0,757.48,False,0.0,valid,True,0.03,252.49,2022-12
3230,2022-10-14,Project Management,External,Completed,5,466.81,2021-05-13,2023-07-13,Resignation,Leave of Absence,Production,True,466.81,0.0,True,466.81,valid,True,1.42,93.36,2022-10
3231,2022-10-24,Customer Service,External,Failed,3,668.59,2021-05-24,,Unk,Active,Production,False,0.0,668.59,False,0.0,valid,True,1.42,222.86,2022-10
3232,2023-06-27,Communication Skills,External,Failed,5,318.34,2021-10-06,2022-05-19,Resignation,Leave of Absence,Production,False,0.0,318.34,True,318.34,after_exit,False,1.72,63.67,2023-06
3233,2022-12-28,Communication Skills,Internal,Incomplete,2,403.42,2020-08-22,2020-08-26,Voluntary,Leave of Absence,Production,False,0.0,403.42,True,403.42,after_exit,False,2.35,201.71,2022-12
3234,2022-11-03,Leadership Development,Internal,Completed,3,185.58,2021-08-23,,Unk,Active,Production,True,185.58,0.0,False,0.0,valid,True,1.2,61.86,2022-11
3235,2023-02-08,Project Management,Internal,Failed,3,667.23,2021-12-23,2022-10-17,Resignation,Active,Production,False,0.0,667.23,True,667.23,after_exit,False,1.13,222.41,2023-02
3236,2022-12-17,Communication Skills,Internal,Completed,5,209.99,2022-01-24,2022-03-27,Involuntary,Active,Production,True,209.99,0.0,True,209.99,after_exit,False,0.9,42.0,2022-12
3237,2023-06-12,Leadership Development,Internal,Failed,5,114.81,2022-11-21,,Unk,Active,Production,False,0.0,114.81,False,0.0,valid,True,0.56,22.96,2023-06
3238,2023-02-08,Project Management,External,Incomplete,2,964.12,2018-12-04,2022-07-01,Voluntary,Voluntarily Terminated,Production,False,0.0,964.12,True,964.12,after_exit,False,4.18,482.06,2023-02
3239,2022-10-15,Leadership Development,External,Passed,1,818.77,2019-06-02,,Unk,Active,Production,True,818.77,0.0,False,0.0,valid,True,3.37,818.77,2022-10
3240,2022-10-15,Project Management,External,Passed,3,801.31,2018-08-12,2019-07-05,Voluntary,Voluntarily Terminated,Production,True,801.31,0.0,True,801.31,after_exit,False,4.18,267.1,2022-10
3241,2022-10-14,Communication Skills,Internal,Completed,5,674.84,2022-05-15,,Unk,Active,Production,True,674.84,0.0,False,0.0,valid,True,0.42,134.97,2022-10
3242,2022-10-25,Communication Skills,Internal,Incomplete,2,364.55,2021-11-23,2022-04-21,Resignation,Voluntarily Terminated,Production,False,0.0,364.55,True,364.55,after_exit,False,0.92,182.28,2022-10
3243,2022-09-20,Technical Skills,Internal,Completed,1,174.03,2020-12-13,,Unk,Active,Production,True,174.03,0.0,False,0.0,valid,True,1.77,174.03,2022-09
3244,2022-12-01,Communication Skills,Internal,Failed,4,816.37,2021-07-28,,Unk,Active,Production,False,0.0,816.37,False,0.0,valid,True,1.34,204.09,2022-12
3245,2023-04-29,Project Management,External,Incomplete,1,163.79,2019-06-07,2021-12-30,Voluntary,Terminated for Cause,Production,False,0.0,163.79,True,163.79,after_exit,False,3.89,163.79,2023-04
3246,2023-01-31,Technical Skills,Internal,Failed,1,325.19,2019-06-12,2021-05-25,Retirement,Terminated for Cause,Production,False,0.0,325.19,True,325.19,after_exit,False,3.64,325.19,2023-01
3247,2023-02-26,Communication Skills,Internal,Completed,1,834.12,2023-04-20,2023-08-06,Resignation,Active,Production,True,834.12,0.0,True,834.12,before_hire,False,-0.15,834.12,2023-02
3248,2023-01-28,Customer Service,External,Completed,2,222.11,2018-08-07,2023-07-19,Resignation,Active,Production,True,222.11,0.0,True,222.11,valid,True,4.48,111.06,2023-01
3249,2023-03-08,Communication Skills,Internal,Failed,4,875.83,2018-12-06,,Unk,Active,Production,False,0.0,875.83,False,0.0,valid,True,4.25,218.96,2023-03
3250,2023-02-06,Communication Skills,External,Completed,1,232.39,2021-03-25,,Unk,Active,Production,True,232.39,0.0,False,0.0,valid,True,1.87,232.39,2023-02
3251,2022-11-25,Leadership Development,Internal,Completed,4,719.24,2019-02-15,2019-04-25,Resignation,Voluntarily Terminated,Production,True,719.24,0.0,True,719.24,after_exit,False,3.78,179.81,2022-11
3252,2022-11-08,Communication Skills,Internal,Incomplete,5,102.7,2023-03-14,,Unk,Active,Production,False,0.0,102.7,False,0.0,before_hire,False,-0.34,20.54,2022-11
3253,2023-04-21,Communication Skills,External,Failed,2,869.46,2019-09-01,2021-06-01,Involuntary,Leave of Absence,Production,False,0.0,869.46,True,869.46,after_exit,False,3.64,434.73,2023-04
3254,2023-05-09,Leadership Development,External,Failed,2,823.95,2021-02-23,2022-07-13,Voluntary,Leave of Absence,Production,False,0.0,823.95,True,823.95,after_exit,False,2.2,411.98,2023-05
3255,2022-08-07,Leadership Development,External,Incomplete,3,975.75,2023-03-22,,Unk,Active,Production,False,0.0,975.75,False,0.0,before_hire,False,-0.62,325.25,2022-08
3256,2023-04-01,Customer Service,External,Failed,4,202.81,2019-01-24,,Unk,Active,Production,False,0.0,202.81,False,0.0,valid,True,4.18,50.7,2023-04
3257,2023-06-24,Project Management,External,Completed,3,309.86,2020-11-19,,Unk,Active,Production,True,309.86,0.0,False,0.0,valid,True,2.59,103.29,2023-06
3258,2023-07-16,Leadership Development,Internal,Completed,2,909.73,2023-02-15,,Unk,Active,Production,True,909.73,0.0,False,0.0,valid,True,0.41,454.86,2023-07
3259,2023-01-11,Project Management,Internal,Failed,5,577.84,2022-05-09,2022-06-10,Resignation,Voluntarily Terminated,Production,False,0.0,577.84,True,577.84,after_exit,False,0.68,115.57,2023-01
3260,2022-12-03,Customer Service,External,Failed,2,681.18,2021-10-06,,Unk,Active,Production,False,0.0,681.18,False,0.0,valid,True,1.16,340.59,2022-12
3261,2023-04-17,Project Management,External,Failed,3,253.14,2021-01-17,2023-06-25,Involuntary,Leave of Absence,Production,False,0.0,253.14,True,253.14,valid,True,2.25,84.38,2023-04
3262,2023-05-10,Communication Skills,Internal,Passed,4,959.73,2022-03-22,,Unk,Active,Production,True,959.73,0.0,False,0.0,valid,True,1.13,239.93,2023-05
3263,2023-04-11,Project Management,Internal,Passed,5,320.26,2022-04-20,2023-04-30,Involuntary,Voluntarily Terminated,Production,True,320.26,0.0,True,320.26,valid,True,0.97,64.05,2023-04
3264,2022-09-01,Leadership Development,Internal,Failed,4,506.18,2021-12-31,2023-05-10,Involuntary,Terminated for Cause,Production,False,0.0,506.18,True,506.18,valid,True,0.67,126.54,2022-09
3265,2022-12-07,Customer Service,External,Failed,1,721.96,2018-10-31,,Unk,Active,Production,False,0.0,721.96,False,0.0,valid,True,4.1,721.96,2022-12
3266,2022-11-17,Project Management,External,Incomplete,5,157.85,2020-07-24,,Unk,Active,Production,False,0.0,157.85,False,0.0,valid,True,2.32,31.57,2022-11
3267,2022-10-27,Communication Skills,External,Incomplete,1,980.78,2019-12-12,2020-01-17,Voluntary,Active,Production,False,0.0,980.78,True,980.78,after_exit,False,2.87,980.78,2022-10
3268,2023-06-24,Project Management,Internal,Failed,5,988.08,2023-06-22,,Unk,Active,Production,False,0.0,988.08,False,0.0,valid,True,0.01,197.62,2023-06
3269,2023-04-11,Customer Service,Internal,Passed,1,322.45,2021-06-20,,Unk,Active,Production,True,322.45,0.0,False,0.0,valid,True,1.81,322.45,2023-04
3270,2022-10-13,Leadership Development,External,Passed,1,147.59,2019-10-31,,Unk,Active,Production,True,147.59,0.0,False,0.0,valid,True,2.95,147.59,2022-10
3271,2023-03-15,Technical Skills,External,Passed,3,747.02,2019-07-02,2022-11-26,Involuntary,Voluntarily Terminated,Production,True,747.02,0.0,True,747.02,after_exit,False,3.7,249.01,2023-03
3272,2023-01-30,Leadership Development,External,Passed,2,419.09,2023-02-10,,Unk,Active,Production,True,419.09,0.0,False,0.0,before_hire,False,-0.03,209.54,2023-01
3273,2022-11-04,Technical Skills,Internal,Passed,3,484.19,2022-09-16,,Unk,Active,Production,True,484.19,0.0,False,0.0,valid,True,0.13,161.4,2022-11
3274,2022-12-07,Customer Service,External,Failed,3,293.34,2020-01-21,2020-07-29,Retirement,Leave of Absence,Production,False,0.0,293.34,True,293.34,after_exit,False,2.88,97.78,2022-12
3275,2022-11-28,Technical Skills,Internal,Incomplete,3,942.66,2022-11-16,,Unk,Active,Production,False,0.0,942.66,False,0.0,valid,True,0.03,314.22,2022-11
3276,2022-08-15,Project Management,External,Completed,3,826.54,2021-01-25,,Unk,Active,Production,True,826.54,0.0,False,0.0,valid,True,1.55,275.51,2022-08
3277,2023-03-14,Project Management,Internal,Passed,1,997.87,2023-06-16,2023-06-24,Retirement,Active,Production,True,997.87,0.0,True,997.87,before_hire,False,-0.26,997.87,2023-03
3278,2023-03-15,Leadership Development,Internal,Failed,3,855.9,2020-09-08,2021-10-17,Retirement,Active,Production,False,0.0,855.9,True,855.9,after_exit,False,2.51,285.3,2023-03
3279,2022-10-30,Technical Skills,Internal,Incomplete,4,518.24,2019-01-23,2020-11-24,Involuntary,Active,Production,False,0.0,518.24,True,518.24,after_exit,False,3.77,129.56,2022-10
3280,2022-09-24,Project Management,External,Incomplete,3,580.09,2023-05-29,2023-07-23,Involuntary,Voluntarily Terminated,Production,False,0.0,580.09,True,580.09,before_hire,False,-0.68,193.36,2022-09
3281,2023-01-23,Project Management,Internal,Passed,3,104.8,2019-08-16,,Unk,Active,Production,True,104.8,0.0,False,0.0,valid,True,3.44,34.93,2023-01
3282,2023-05-09,Project Management,External,Failed,2,939.86,2020-06-04,,Unk,Active,Production,False,0.0,939.86,False,0.0,valid,True,2.93,469.93,2023-05
3283,2023-03-03,Communication Skills,Internal,Incomplete,2,353.7,2020-07-21,,Unk,Active,Production,False,0.0,353.7,False,0.0,valid,True,2.61,176.85,2023-03
3284,2022-10-20,Technical Skills,External,Incomplete,5,538.22,2022-08-21,2023-03-29,Resignation,Voluntarily Terminated,Production,False,0.0,538.22,True,538.22,valid,True,0.16,107.64,2022-10
3285,2023-05-07,Project Management,External,Incomplete,2,698.54,2021-07-16,2023-06-12,Retirement,Terminated for Cause,Production,False,0.0,698.54,True,698.54,valid,True,1.81,349.27,2023-05
3286,2023-05-16,Project Management,External,Completed,1,692.96,2019-11-06,,Unk,Active,Production,True,692.96,0.0,False,0.0,valid,True,3.52,692.96,2023-05
3287,2022-08-18,Project Management,Internal,Incomplete,3,997.37,2021-01-01,,Unk,Active,Production,False,0.0,997.37,False,0.0,valid,True,1.63,332.46,2022-08
3288,2022-12-15,Customer Service,Internal,Failed,1,523.79,2019-09-24,,Unk,Active,Production,False,0.0,523.79,False,0.0,valid,True,3.23,523.79,2022-12
3289,2023-03-31,Customer Service,Internal,Completed,5,923.23,2020-05-17,,Unk,Active,Production,True,923.23,0.0,False,0.0,valid,True,2.87,184.65,2023-03
3290,2023-01-24,Customer Service,External,Completed,5,406.19,2018-08-07,,Unk,Active,Production,True,406.19,0.0,False,0.0,valid,True,4.47,81.24,2023-01
3291,2022-10-02,Technical Skills,Internal,Completed,2,394.74,2023-08-01,,Unk,Active,Production,True,394.74,0.0,False,0.0,before_hire,False,-0.83,197.37,2022-10
3292,2023-01-03,Leadership Development,Internal,Passed,5,237.3,2019-01-12,2020-01-09,Retirement,Voluntarily Terminated,Production,True,237.3,0.0,True,237.3,after_exit,False,3.98,47.46,2023-01
3293,2023-01-19,Leadership Development,Internal,Incomplete,2,261.25,2021-04-09,2022-11-29,Retirement,Voluntarily Terminated,Production,False,0.0,261.25,True,261.25,after_exit,False,1.78,130.62,2023-01
3294,2023-07-09,Communication Skills,External,Incomplete,3,582.07,2022-06-04,2022-12-24,Retirement,Leave of Absence,Production,False,0.0,582.07,True,582.07,after_exit,False,1.1,194.02,2023-07
3295,2022-10-04,Leadership Development,Internal,Passed,4,286.88,2019-05-31,,Unk,Active,Production,True,286.88,0.0,False,0.0,valid,True,3.35,71.72,2022-10
3296,2023-07-17,Communication Skills,Internal,Passed,2,602.7,2019-01-07,2019-10-08,Voluntary,Leave of Absence,Production,True,602.7,0.0,True,602.7,after_exit,False,4.52,301.35,2023-07
3297,2023-05-11,Communication Skills,External,Incomplete,1,440.54,2020-07-18,2021-04-20,Retirement,Leave of Absence,Production,False,0.0,440.54,True,440.54,after_exit,False,2.81,440.54,2023-05
3298,2023-04-15,Customer Service,Internal,Completed,1,549.56,2020-11-19,2021-05-21,Involuntary,Active,Production,True,549.56,0.0,True,549.56,after_exit,False,2.4,549.56,2023-04
3299,2023-04-02,Leadership Development,Internal,Incomplete,4,721.03,2022-11-10,,Unk,Active,Production,False,0.0,721.03,False,0.0,valid,True,0.39,180.26,2023-04
3300,2023-04-24,Leadership Development,External,Incomplete,2,897.32,2021-03-25,2022-05-08,Resignation,Active,Production,False,0.0,897.32,True,897.32,after_exit,False,2.08,448.66,2023-04
3301,2023-02-03,Customer Service,Internal,Incomplete,1,443.13,2019-05-13,2022-08-13,Retirement,Voluntarily Terminated,Production,False,0.0,443.13,True,443.13,after_exit,False,3.73,443.13,2023-02
3302,2023-03-16,Communication Skills,External,Incomplete,4,584.29,2019-06-07,2022-11-06,Retirement,Leave of Absence,Production,False,0.0,584.29,True,584.29,after_exit,False,3.77,146.07,2023-03
